Time,Voltage P,Voltage V,Voltage T,P,V,log P,logV,T,logT,Time,Voltage P,Voltage V,Voltage T,P,V,log P,logV,T,logT
15,4,1,194,2,260,1,281,119,414,1,0.0060000,2,77,-3,797,311,725,2,494
15,6,1,193,2,260,1,280,119,292,1,0.0060000,2,77,-3,797,311,675,2,494
15,8,1,193,2,260,1,280,119,292,1,0.0060000,2,77,-3,797,311,675,2,494
15,10,1,193,2,260,1,278,119,292,1,0.0060000,2,77,-3,797,311,625,2,494
15,12,1,193,2,260,1,278,119,292,1,0.0060000,2,77,-3,797,311,625,2,494
15,14,1,193,2,260,1,277,119,292,1,0.0060000,2,77,-3,797,311,574,2,494
15,16,1,192,2,260,1,277,119,170,1,0.0060000,2,76,-3,797,311,574,2,494
15,18,1,194,2,256,1,275,119,414,1,0.0060000,2,77,-3,797,311,474,2,493
15,20,1,197,2,244,1,278,119,658,1,0.0059000,2,78,-3,798,311,625,2,494
15,22,1,203,2,228,1,283,120,269,1,0.0059000,2,80,-3,799,311,825,2,494
15,24,1,206,2,217,1,291,120,635,1,0.0058000,2,81,-3,800,312,126,2,494
15,26,1,209,2,214,1,294,120,879,1,0.0058000,2,82,-3,801,312,277,2,495
15,28,1,208,2,214,1,297,120,757,1,0.0058000,2,82,-3,801,312,377,2,495
15,30,1,208,2,214,1,297,120,757,1,0.0058000,2,82,-3,801,312,377,2,495
15,32,1,208,2,214,1,295,120,757,1,0.0058000,2,82,-3,801,312,327,2,495
15,34,1,206,2,214,1,294,120,635,1,0.0058000,2,81,-3,801,312,277,2,495
15,36,1,206,2,214,1,294,120,635,1,0.0058000,2,81,-3,801,312,277,2,495
15,38,1,206,2,214,1,294,120,635,1,0.0058000,2,81,-3,801,312,277,2,495
15,40,1,206,2,214,1,293,120,635,1,0.0058000,2,81,-3,801,312,227,2,494
15,42,1,206,2,214,1,292,120,635,1,0.0058000,2,81,-3,801,312,177,2,494
15,44,1,206,2,214,1,291,120,635,1,0.0058000,2,81,-3,801,312,126,2,494
15,46,1,205,2,214,1,289,120,513,1,0.0058000,2,81,-3,801,312,76,2,494
15,48,1,206,2,215,1,289,120,635,1,0.0058000,2,81,-3,801,312,76,2,494
15,50,1,205,2,215,1,289,120,513,1,0.0058000,2,81,-3,801,312,76,2,494
15,52,1,206,2,215,1,287,120,635,1,0.0058000,2,81,-3,801,311,976,2,494
15,54,1,205,2,215,1,287,120,513,1,0.0058000,2,81,-3,801,311,976,2,494
15,56,1,205,2,215,1,286,120,513,1,0.0058000,2,81,-3,801,311,926,2,494
15,58,1,205,2,215,1,284,120,513,1,0.0058000,2,81,-3,801,311,876,2,494
15,60,1,205,2,215,1,284,120,513,1,0.0058000,2,81,-3,801,311,876,2,494
15,62,1,204,2,215,1,282,120,391,1,0.0058000,2,81,-3,801,311,775,2,494
15,64,1,204,2,215,1,282,120,391,1,0.0058000,2,81,-3,801,311,775,2,494
15,66,1,204,2,215,1,281,120,391,1,0.0058000,2,81,-3,801,311,725,2,494
15,68,1,204,2,215,1,280,120,391,1,0.0058000,2,81,-3,801,311,675,2,494
15,70,1,204,2,216,1,280,120,391,1,0.0058000,2,81,-3,801,311,675,2,494
15,72,1,204,2,215,1,278,120,391,1,0.0058000,2,81,-3,801,311,625,2,494
15,74,1,204,2,215,1,278,120,391,1,0.0058000,2,81,-3,801,311,625,2,494
15,76,1,204,2,216,1,277,120,391,1,0.0058000,2,81,-3,801,311,574,2,494
15,78,1,204,2,216,1,276,120,391,1,0.0058000,2,81,-3,801,311,524,2,493
15,80,1,204,2,216,1,276,120,391,1,0.0058000,2,81,-3,801,311,524,2,493
15,82,1,204,2,216,1,275,120,391,1,0.0058000,2,81,-3,801,311,474,2,493
15,84,1,203,2,216,1,274,120,269,1,0.0058000,2,80,-3,801,311,424,2,493
15,86,1,204,2,216,1,274,120,391,1,0.0058000,2,81,-3,801,311,424,2,493
15,88,1,203,2,215,1,272,120,269,1,0.0058000,2,80,-3,801,311,374,2,493
15,90,1,204,2,215,1,271,120,391,1,0.0058000,2,81,-3,801,311,323,2,493
15,92,1,203,2,215,1,271,120,269,1,0.0058000,2,80,-3,801,311,323,2,493
15,94,1,204,2,216,1,271,120,391,1,0.0058000,2,81,-3,801,311,323,2,493
15,96,1,203,2,216,1,270,120,269,1,0.0058000,2,80,-3,801,311,273,2,493
15,98,1,203,2,216,1,269,120,269,1,0.0058000,2,80,-3,801,311,223,2,493
16,0,1,203,2,216,1,269,120,269,1,0.0058000,2,80,-3,801,311,223,2,493
16,2,1,204,2,215,1,267,120,391,1,0.0058000,2,81,-3,801,311,173,2,493
16,4,1,203,2,216,1,267,120,269,1,0.0058000,2,80,-3,801,311,173,2,493
16,6,1,203,2,216,1,266,120,269,1,0.0058000,2,80,-3,801,311,123,2,493
16,8,1,203,2,216,1,266,120,269,1,0.0058000,2,80,-3,801,311,123,2,493
16,10,1,203,2,216,1,266,120,269,1,0.0058000,2,80,-3,801,311,123,2,493
16,12,1,203,2,215,1,265,120,269,1,0.0058000,2,80,-3,801,311,72,2,493
16,14,1,203,2,215,1,264,120,269,1,0.0058000,2,80,-3,801,311,22,2,493
16,16,1,201,2,215,1,264,120,147,1,0.0058000,2,80,-3,801,311,22,2,493
16,18,1,201,2,215,1,263,120,147,1,0.0058000,2,80,-3,801,310,972,2,493
16,20,1,201,2,215,1,261,120,147,1,0.0058000,2,80,-3,801,310,922,2,493
16,22,1,201,2,215,1,260,120,147,1,0.0058000,2,80,-3,801,310,872,2,493
16,24,1,201,2,215,1,260,120,147,1,0.0058000,2,80,-3,801,310,872,2,493
16,26,1,201,2,215,1,259,120,147,1,0.0058000,2,80,-3,801,310,821,2,493
16,28,1,201,2,215,1,259,120,147,1,0.0058000,2,80,-3,801,310,821,2,493
16,30,1,201,2,215,1,258,120,147,1,0.0058000,2,80,-3,801,310,771,2,492
16,32,1,201,2,215,1,258,120,147,1,0.0058000,2,80,-3,801,310,771,2,492
16,34,1,203,2,215,1,258,120,269,1,0.0058000,2,80,-3,801,310,771,2,492
16,36,1,201,2,215,1,258,120,147,1,0.0058000,2,80,-3,801,310,771,2,492
16,38,1,201,2,215,1,255,120,147,1,0.0058000,2,80,-3,801,310,671,2,492
16,40,1,201,2,215,1,255,120,147,1,0.0058000,2,80,-3,801,310,671,2,492
16,42,1,201,2,215,1,254,120,147,1,0.0058000,2,80,-3,801,310,621,2,492
16,44,1,200,2,215,1,254,120,24,1,0.0058000,2,79,-3,801,310,621,2,492
16,46,1,201,2,215,1,253,120,147,1,0.0058000,2,80,-3,801,310,570,2,492
16,48,1,200,2,214,1,253,120,24,1,0.0058000,2,79,-3,801,310,570,2,492
16,50,1,201,2,215,1,252,120,147,1,0.0058000,2,80,-3,801,310,520,2,492
16,52,1,201,2,215,1,253,120,147,1,0.0058000,2,80,-3,801,310,570,2,492
16,54,1,201,2,215,1,252,120,147,1,0.0058000,2,80,-3,801,310,520,2,492
16,56,1,200,2,215,1,252,120,24,1,0.0058000,2,79,-3,801,310,520,2,492
16,58,1,201,2,215,1,250,120,147,1,0.0058000,2,80,-3,801,310,470,2,492
16,60,1,200,2,214,1,250,120,24,1,0.0058000,2,79,-3,801,310,470,2,492
16,62,1,201,2,215,1,250,120,147,1,0.0058000,2,80,-3,801,310,470,2,492
16,64,1,201,2,215,1,250,120,147,1,0.0058000,2,80,-3,801,310,470,2,492
16,66,1,201,2,212,1,248,120,147,1,0.0058000,2,80,-3,801,310,370,2,492
16,68,1,204,2,203,1,250,120,391,1,0.0058000,2,81,-3,802,310,470,2,492
16,70,1,211,2,182,1,255,121,123,1,0.0057000,2,83,-3,804,310,671,2,492
16,72,1,217,2,164,1,265,121,734,1,0.0057000,2,85,-3,805,311,72,2,493
16,74,1,219,2,160,1,270,121,856,1,0.0056000,2,86,-3,806,311,273,2,493
16,76,1,219,2,161,1,272,121,856,1,0.0057000,2,86,-3,805,311,374,2,493
16,78,1,219,2,161,1,274,121,856,1,0.0057000,2,86,-3,805,311,424,2,493
16,80,1,219,2,161,1,274,121,856,1,0.0057000,2,86,-3,805,311,424,2,493
16,82,1,219,2,161,1,274,121,856,1,0.0057000,2,86,-3,805,311,424,2,493
16,84,1,217,2,160,1,272,121,734,1,0.0056000,2,85,-3,806,311,374,2,493
16,86,1,219,2,161,1,272,121,856,1,0.0057000,2,86,-3,805,311,374,2,493
16,88,1,217,2,161,1,271,121,734,1,0.0057000,2,85,-3,805,311,323,2,493
16,90,1,217,2,160,1,270,121,734,1,0.0056000,2,85,-3,806,311,273,2,493
16,92,1,217,2,160,1,270,121,734,1,0.0056000,2,85,-3,806,311,273,2,493
16,94,1,219,2,160,1,269,121,856,1,0.0056000,2,86,-3,806,311,223,2,493
16,96,1,217,2,160,1,267,121,734,1,0.0056000,2,85,-3,806,311,173,2,493
16,98,1,217,2,160,1,267,121,734,1,0.0056000,2,85,-3,806,311,173,2,493
17,0,1,216,2,160,1,266,121,612,1,0.0056000,2,85,-3,806,311,123,2,493
17,2,1,217,2,160,1,266,121,734,1,0.0056000,2,85,-3,806,311,123,2,493
17,4,1,217,2,160,1,266,121,734,1,0.0056000,2,85,-3,806,311,123,2,493
17,6,1,217,2,160,1,265,121,734,1,0.0056000,2,85,-3,806,311,72,2,493
17,8,1,216,2,160,1,265,121,612,1,0.0056000,2,85,-3,806,311,72,2,493
17,10,1,217,2,161,1,264,121,734,1,0.0057000,2,85,-3,805,311,22,2,493
17,12,1,216,2,161,1,264,121,612,1,0.0057000,2,85,-3,805,311,22,2,493
17,14,1,216,2,161,1,263,121,612,1,0.0057000,2,85,-3,805,310,972,2,493
17,16,1,216,2,160,1,263,121,612,1,0.0056000,2,85,-3,806,310,972,2,493
17,18,1,216,2,161,1,261,121,612,1,0.0057000,2,85,-3,805,310,922,2,493
17,20,1,216,2,160,1,260,121,612,1,0.0056000,2,85,-3,806,310,872,2,493
17,22,1,216,2,160,1,260,121,612,1,0.0056000,2,85,-3,806,310,872,2,493
17,24,1,216,2,161,1,260,121,612,1,0.0057000,2,85,-3,805,310,872,2,493
17,26,1,216,2,160,1,259,121,612,1,0.0056000,2,85,-3,806,310,821,2,493
17,28,1,215,2,160,1,259,121,490,1,0.0056000,2,85,-3,806,310,821,2,493
17,30,1,215,2,161,1,259,121,490,1,0.0057000,2,85,-3,805,310,821,2,493
17,32,1,216,2,161,1,258,121,612,1,0.0057000,2,85,-3,805,310,771,2,492
17,34,1,216,2,161,1,258,121,612,1,0.0057000,2,85,-3,805,310,771,2,492
17,36,1,216,2,160,1,256,121,612,1,0.0056000,2,85,-3,806,310,721,2,492
17,38,1,215,2,161,1,256,121,490,1,0.0057000,2,85,-3,805,310,721,2,492
17,40,1,215,2,161,1,255,121,490,1,0.0057000,2,85,-3,805,310,671,2,492
17,42,1,215,2,161,1,255,121,490,1,0.0057000,2,85,-3,805,310,671,2,492
17,44,1,216,2,160,1,254,121,612,1,0.0056000,2,85,-3,806,310,621,2,492
17,46,1,215,2,160,1,254,121,490,1,0.0056000,2,85,-3,806,310,621,2,492
17,48,1,215,2,160,1,253,121,490,1,0.0056000,2,85,-3,806,310,570,2,492
17,50,1,215,2,160,1,253,121,490,1,0.0056000,2,85,-3,806,310,570,2,492
17,52,1,215,2,160,1,253,121,490,1,0.0056000,2,85,-3,806,310,570,2,492
17,54,1,215,2,160,1,252,121,490,1,0.0056000,2,85,-3,806,310,520,2,492
17,56,1,216,2,161,1,252,121,612,1,0.0057000,2,85,-3,805,310,520,2,492
17,58,1,215,2,160,1,252,121,490,1,0.0056000,2,85,-3,806,310,520,2,492
17,60,1,216,2,159,1,250,121,612,1,0.0056000,2,85,-3,806,310,470,2,492
17,62,1,216,2,158,1,250,121,612,1,0.0056000,2,85,-3,806,310,470,2,492
17,64,1,220,2,147,1,253,121,978,1,0.0056000,2,86,-3,807,310,570,2,492
17,66,1,225,2,132,1,259,122,466,1,0.0056000,2,88,-3,808,310,821,2,493
17,68,1,228,2,122,1,264,122,833,1,0.0055000,2,89,-3,809,311,22,2,493
17,70,1,227,2,122,1,266,122,711,1,0.0055000,2,89,-3,809,311,123,2,493
17,72,1,227,2,122,1,267,122,711,1,0.0055000,2,89,-3,809,311,173,2,493
17,74,1,227,2,122,1,267,122,711,1,0.0055000,2,89,-3,809,311,173,2,493
17,76,1,227,2,122,1,267,122,711,1,0.0055000,2,89,-3,809,311,173,2,493
17,78,1,227,2,122,1,266,122,711,1,0.0055000,2,89,-3,809,311,123,2,493
17,80,1,227,2,122,1,266,122,711,1,0.0055000,2,89,-3,809,311,123,2,493
17,82,1,227,2,123,1,266,122,711,1,0.0055000,2,89,-3,809,311,123,2,493
17,84,1,227,2,122,1,265,122,711,1,0.0055000,2,89,-3,809,311,72,2,493
17,86,1,227,2,122,1,265,122,711,1,0.0055000,2,89,-3,809,311,72,2,493
17,88,1,227,2,123,1,264,122,711,1,0.0055000,2,89,-3,809,311,22,2,493
17,90,1,226,2,123,1,264,122,589,1,0.0055000,2,88,-3,809,311,22,2,493
17,92,1,226,2,122,1,263,122,589,1,0.0055000,2,88,-3,809,310,972,2,493
17,94,1,226,2,122,1,263,122,589,1,0.0055000,2,88,-3,809,310,972,2,493
17,96,1,226,2,123,1,261,122,589,1,0.0055000,2,88,-3,809,310,922,2,493
17,98,1,226,2,122,1,261,122,589,1,0.0055000,2,88,-3,809,310,922,2,493
18,0,1,226,2,122,1,260,122,589,1,0.0055000,2,88,-3,809,310,872,2,493
18,2,1,226,2,122,1,260,122,589,1,0.0055000,2,88,-3,809,310,872,2,493
18,4,1,225,2,122,1,260,122,466,1,0.0055000,2,88,-3,809,310,872,2,493
18,6,1,225,2,122,1,259,122,466,1,0.0055000,2,88,-3,809,310,821,2,493
18,8,1,226,2,123,1,259,122,589,1,0.0055000,2,88,-3,809,310,821,2,493
18,10,1,226,2,123,1,258,122,589,1,0.0055000,2,88,-3,809,310,771,2,492
18,12,1,226,2,123,1,258,122,589,1,0.0055000,2,88,-3,809,310,771,2,492
18,14,1,226,2,122,1,256,122,589,1,0.0055000,2,88,-3,809,310,721,2,492
18,16,1,226,2,123,1,256,122,589,1,0.0055000,2,88,-3,809,310,721,2,492
18,18,1,226,2,123,1,255,122,589,1,0.0055000,2,88,-3,809,310,671,2,492
18,20,1,225,2,122,1,256,122,466,1,0.0055000,2,88,-3,809,310,721,2,492
18,22,1,225,2,122,1,254,122,466,1,0.0055000,2,88,-3,809,310,621,2,492
18,24,1,225,2,122,1,255,122,466,1,0.0055000,2,88,-3,809,310,671,2,492
18,26,1,225,2,122,1,254,122,466,1,0.0055000,2,88,-3,809,310,621,2,492
18,28,1,225,2,122,1,253,122,466,1,0.0055000,2,88,-3,809,310,570,2,492
18,30,1,225,2,122,1,254,122,466,1,0.0055000,2,88,-3,809,310,621,2,492
18,32,1,225,2,122,1,253,122,466,1,0.0055000,2,88,-3,809,310,570,2,492
18,34,1,225,2,122,1,253,122,466,1,0.0055000,2,88,-3,809,310,570,2,492
18,36,1,225,2,122,1,253,122,466,1,0.0055000,2,88,-3,809,310,570,2,492
18,38,1,226,2,118,1,253,122,589,1,0.0055000,2,88,-3,809,310,570,2,492
18,40,1,231,2,104,1,256,123,77,1,0.0055000,2,90,-3,811,310,721,2,492
18,42,1,238,2,84,1,263,123,810,1,0.0054000,2,93,-3,812,310,972,2,493
18,44,1,243,2,71,1,271,124,298,1,0.0054000,2,94,-3,814,311,323,2,493
18,46,1,243,2,70,1,275,124,298,1,0.0054000,2,94,-3,814,311,474,2,493
18,48,1,243,2,68,1,277,124,298,1,0.0054000,2,94,-3,814,311,574,2,494
18,50,1,243,2,70,1,277,124,298,1,0.0054000,2,94,-3,814,311,574,2,494
18,52,1,243,2,68,1,277,124,298,1,0.0054000,2,94,-3,814,311,574,2,494
18,54,1,242,2,70,1,277,124,176,1,0.0054000,2,94,-3,814,311,574,2,494
18,56,1,242,2,68,1,276,124,176,1,0.0054000,2,94,-3,814,311,524,2,493
18,58,1,242,2,68,1,276,124,176,1,0.0054000,2,94,-3,814,311,524,2,493
18,60,1,242,2,70,1,275,124,176,1,0.0054000,2,94,-3,814,311,474,2,493
18,62,1,242,2,70,1,275,124,176,1,0.0054000,2,94,-3,814,311,474,2,493
18,64,1,242,2,70,1,275,124,176,1,0.0054000,2,94,-3,814,311,474,2,493
18,66,1,242,2,70,1,274,124,176,1,0.0054000,2,94,-3,814,311,424,2,493
18,68,1,242,2,68,1,272,124,176,1,0.0054000,2,94,-3,814,311,374,2,493
18,70,1,241,2,70,1,272,124,54,1,0.0054000,2,94,-3,814,311,374,2,493
18,72,1,242,2,70,1,272,124,176,1,0.0054000,2,94,-3,814,311,374,2,493
18,74,1,241,2,68,1,271,124,54,1,0.0054000,2,94,-3,814,311,323,2,493
18,76,1,242,2,68,1,270,124,176,1,0.0054000,2,94,-3,814,311,273,2,493
18,78,1,241,2,68,1,270,124,54,1,0.0054000,2,94,-3,814,311,273,2,493
18,80,1,242,2,68,1,269,124,176,1,0.0054000,2,94,-3,814,311,223,2,493
18,82,1,241,2,68,1,269,124,54,1,0.0054000,2,94,-3,814,311,223,2,493
18,84,1,241,2,68,1,267,124,54,1,0.0054000,2,94,-3,814,311,173,2,493
18,86,1,241,2,70,1,267,124,54,1,0.0054000,2,94,-3,814,311,173,2,493
18,88,1,241,2,70,1,266,124,54,1,0.0054000,2,94,-3,814,311,123,2,493
18,90,1,241,2,70,1,266,124,54,1,0.0054000,2,94,-3,814,311,123,2,493
18,92,1,241,2,70,1,266,124,54,1,0.0054000,2,94,-3,814,311,123,2,493
18,94,1,241,2,68,1,265,124,54,1,0.0054000,2,94,-3,814,311,72,2,493
18,96,1,241,2,68,1,265,124,54,1,0.0054000,2,94,-3,814,311,72,2,493
18,98,1,242,2,63,1,265,124,176,1,0.0053000,2,94,-3,814,311,72,2,493
19,0,1,247,2,51,1,267,124,664,1,0.0053000,2,96,-3,815,311,173,2,493
19,2,1,252,2,37,1,275,125,153,1,0.0052000,2,97,-3,817,311,474,2,493
19,4,1,254,2,31,1,278,125,397,1,0.0052000,2,98,-3,817,311,625,2,494
19,6,1,253,2,31,1,282,125,275,1,0.0052000,2,98,-3,817,311,775,2,494
19,8,1,253,2,31,1,281,125,275,1,0.0052000,2,98,-3,817,311,725,2,494
19,10,1,253,2,32,1,282,125,275,1,0.0052000,2,98,-3,817,311,775,2,494
19,12,1,253,2,32,1,281,125,275,1,0.0052000,2,98,-3,817,311,725,2,494
19,14,1,253,2,31,1,282,125,275,1,0.0052000,2,98,-3,817,311,775,2,494
19,16,1,253,2,32,1,280,125,275,1,0.0052000,2,98,-3,817,311,675,2,494
19,18,1,252,2,31,1,280,125,153,1,0.0052000,2,97,-3,817,311,675,2,494
19,20,1,253,2,31,1,278,125,275,1,0.0052000,2,98,-3,817,311,625,2,494
19,22,1,253,2,32,1,278,125,275,1,0.0052000,2,98,-3,817,311,625,2,494
19,24,1,253,2,31,1,278,125,275,1,0.0052000,2,98,-3,817,311,625,2,494
19,26,1,252,2,32,1,277,125,153,1,0.0052000,2,97,-3,817,311,574,2,494
19,28,1,253,2,31,1,276,125,275,1,0.0052000,2,98,-3,817,311,524,2,493
19,30,1,252,2,31,1,275,125,153,1,0.0052000,2,97,-3,817,311,474,2,493
19,32,1,252,2,31,1,275,125,153,1,0.0052000,2,97,-3,817,311,474,2,493
19,34,1,252,2,31,1,275,125,153,1,0.0052000,2,97,-3,817,311,474,2,493
19,36,1,252,2,31,1,274,125,153,1,0.0052000,2,97,-3,817,311,424,2,493
19,38,1,252,2,31,1,274,125,153,1,0.0052000,2,97,-3,817,311,424,2,493
19,40,1,252,2,32,1,272,125,153,1,0.0052000,2,97,-3,817,311,374,2,493
19,42,1,252,2,31,1,272,125,153,1,0.0052000,2,97,-3,817,311,374,2,493
19,44,1,252,2,31,1,271,125,153,1,0.0052000,2,97,-3,817,311,323,2,493
19,46,1,252,2,32,1,271,125,153,1,0.0052000,2,97,-3,817,311,323,2,493
19,48,1,252,2,31,1,270,125,153,1,0.0052000,2,97,-3,817,311,273,2,493
19,50,1,252,2,31,1,270,125,153,1,0.0052000,2,97,-3,817,311,273,2,493
19,52,1,252,2,32,1,269,125,153,1,0.0052000,2,97,-3,817,311,223,2,493
19,54,1,250,2,31,1,267,125,31,1,0.0052000,2,97,-3,817,311,173,2,493
19,56,1,250,2,31,1,267,125,31,1,0.0052000,2,97,-3,817,311,173,2,493
19,58,1,250,2,31,1,267,125,31,1,0.0052000,2,97,-3,817,311,173,2,493
19,60,1,250,2,31,1,266,125,31,1,0.0052000,2,97,-3,817,311,123,2,493
19,62,1,250,2,31,1,266,125,31,1,0.0052000,2,97,-3,817,311,123,2,493
19,64,1,250,2,32,1,266,125,31,1,0.0052000,2,97,-3,817,311,123,2,493
19,66,1,250,2,32,1,265,125,31,1,0.0052000,2,97,-3,817,311,72,2,493
19,68,1,250,2,32,1,264,125,31,1,0.0052000,2,97,-3,817,311,22,2,493
19,70,1,250,2,32,1,264,125,31,1,0.0052000,2,97,-3,817,311,22,2,493
19,72,1,250,2,31,1,263,125,31,1,0.0052000,2,97,-3,817,310,972,2,493
19,74,1,250,2,32,1,263,125,31,1,0.0052000,2,97,-3,817,310,972,2,493
19,76,1,250,2,31,1,261,125,31,1,0.0052000,2,97,-3,817,310,922,2,493
19,78,1,250,2,31,1,260,125,31,1,0.0052000,2,97,-3,817,310,872,2,493
19,80,1,249,2,31,1,260,124,908,1,0.0052000,2,97,-3,817,310,872,2,493
19,82,1,249,2,31,1,260,124,908,1,0.0052000,2,97,-3,817,310,872,2,493
19,84,1,249,2,32,1,259,124,908,1,0.0052000,2,97,-3,817,310,821,2,493
19,86,1,249,2,31,1,259,124,908,1,0.0052000,2,97,-3,817,310,821,2,493
19,88,1,250,2,31,1,258,125,31,1,0.0052000,2,97,-3,817,310,771,2,492
19,90,1,249,2,31,1,258,124,908,1,0.0052000,2,97,-3,817,310,771,2,492
19,92,1,249,2,31,1,258,124,908,1,0.0052000,2,97,-3,817,310,771,2,492
19,94,1,250,2,31,1,258,125,31,1,0.0052000,2,97,-3,817,310,771,2,492
19,96,1,249,2,32,1,256,124,908,1,0.0052000,2,97,-3,817,310,721,2,492
19,98,1,249,2,31,1,256,124,908,1,0.0052000,2,97,-3,817,310,721,2,492
20,0,1,250,2,31,1,255,125,31,1,0.0052000,2,97,-3,817,310,671,2,492