Time,Voltage P,Voltage V,Voltage T,P,V,log Calc P,logV,T,logT,P_copy,V_copy,logP_copy,logV_copy,Time,Voltage P,Voltage V,Voltage T,P,V,log Calc P,logV,T,logT,P_copy,V_copy,logP_copy,logV_copy
7,46,1,422,1,520,1,245,142,247,1,0.00360,2,153,-3,867,310,269,2,492,,,,,,,,
7,48,1,422,1,520,1,245,142,247,1,0.00360,2,153,-3,867,310,269,2,492,,,,,,,,
7,50,1,422,1,520,1,244,142,247,1,0.00360,2,153,-3,867,310,219,2,492,,,,,,,,
7,52,1,422,1,520,1,245,142,247,1,0.00360,2,153,-3,867,310,269,2,492,,,,,,,,
7,54,1,422,1,521,1,244,142,247,1,0.00360,2,153,-3,867,310,219,2,492,,,,,,,,
7,56,1,422,1,520,1,244,142,247,1,0.00360,2,153,-3,867,310,219,2,492,,,,,,,,
7,58,1,422,1,520,1,244,142,247,1,0.00360,2,153,-3,867,310,219,2,492,,,,,,,,
7,60,1,421,1,520,1,244,142,125,1,0.00360,2,153,-3,867,310,219,2,492,,,,,,,,
7,62,1,422,1,520,1,244,142,247,1,0.00360,2,153,-3,867,310,219,2,492,,,,,,,,
7,64,1,421,1,520,1,243,142,125,1,0.00360,2,153,-3,867,310,169,2,492,,,,,,,,
7,66,1,421,1,520,1,243,142,125,1,0.00360,2,153,-3,867,310,169,2,492,,,,,,,,
7,68,1,422,1,521,1,243,142,247,1,0.00360,2,153,-3,867,310,169,2,492,,,,,,,,
7,70,1,422,1,520,1,243,142,247,1,0.00360,2,153,-3,867,310,169,2,492,,,,,,,,
7,72,1,422,1,520,1,243,142,247,1,0.00360,2,153,-3,867,310,169,2,492,,,,,,,,
7,74,1,421,1,520,1,243,142,125,1,0.00360,2,153,-3,867,310,169,2,492,,,,,,,,
7,76,1,421,1,520,1,243,142,125,1,0.00360,2,153,-3,867,310,169,2,492,,,,,,,,
7,78,1,422,1,521,1,242,142,247,1,0.00360,2,153,-3,867,310,119,2,492,,,,,,,,
7,80,1,422,1,520,1,243,142,247,1,0.00360,2,153,-3,867,310,169,2,492,,,,,,,,
7,82,1,421,1,520,1,243,142,125,1,0.00360,2,153,-3,867,310,169,2,492,,,,,,,,
7,84,1,422,1,520,1,242,142,247,1,0.00360,2,153,-3,867,310,119,2,492,,,,,,,,
7,86,1,421,1,520,1,242,142,125,1,0.00360,2,153,-3,867,310,119,2,492,,,,,,,,
7,88,1,421,1,520,1,242,142,125,1,0.00360,2,153,-3,867,310,119,2,492,,,,,,,,
7,90,1,421,1,520,1,241,142,125,1,0.00360,2,153,-3,867,310,68,2,491,,,,,,,,
7,92,1,421,1,520,1,241,142,125,1,0.00360,2,153,-3,867,310,68,2,491,,,,,,,,
7,94,1,421,1,520,1,242,142,125,1,0.00360,2,153,-3,867,310,119,2,492,,,,,,,,
7,96,1,421,1,520,1,242,142,125,1,0.00360,2,153,-3,867,310,119,2,492,,,,,,,,
7,98,1,421,1,520,1,241,142,125,1,0.00360,2,153,-3,867,310,68,2,491,,,,,,,,
8,0,1,422,1,520,1,241,142,247,1,0.00360,2,153,-3,867,310,68,2,491,,,,,,,,
8,2,1,421,1,520,1,241,142,125,1,0.00360,2,153,-3,867,310,68,2,491,,,,,,,,
8,4,1,421,1,521,1,241,142,125,1,0.00360,2,153,-3,867,310,68,2,491,,,,,,,,
8,6,1,421,1,520,1,241,142,125,1,0.00360,2,153,-3,867,310,68,2,491,,,,,,,,
8,8,1,421,1,520,1,239,142,125,1,0.00360,2,153,-3,867,310,18,2,491,,,,,,,,
8,10,1,420,1,520,1,241,142,2,1,0.00360,2,152,-3,867,310,68,2,491,,,,,,,,
8,12,1,421,1,520,1,241,142,125,1,0.00360,2,153,-3,867,310,68,2,491,,,,,,,,
8,14,1,421,1,520,1,239,142,125,1,0.00360,2,153,-3,867,310,18,2,491,,,,,,,,
8,16,1,421,1,520,1,239,142,125,1,0.00360,2,153,-3,867,310,18,2,491,,,,,,,,
8,18,1,421,1,520,1,239,142,125,1,0.00360,2,153,-3,867,310,18,2,491,,,,,,,,
8,20,1,421,1,520,1,241,142,125,1,0.00360,2,153,-3,867,310,68,2,491,,,,,,,,
8,22,1,421,1,520,1,239,142,125,1,0.00360,2,153,-3,867,310,18,2,491,,,,,,,,
8,24,1,421,1,520,1,239,142,125,1,0.00360,2,153,-3,867,310,18,2,491,,,,,,,,
8,26,1,420,1,520,1,239,142,2,1,0.00360,2,152,-3,867,310,18,2,491,,,,,,,,
8,28,1,420,1,520,1,239,142,2,1,0.00360,2,152,-3,867,310,18,2,491,,,,,,,,
8,30,1,421,1,520,1,239,142,125,1,0.00360,2,153,-3,867,310,18,2,491,,,,,,,,
8,32,1,421,1,520,1,239,142,125,1,0.00360,2,153,-3,867,310,18,2,491,,,,,,,,
8,34,1,420,1,520,1,238,142,2,1,0.00360,2,152,-3,867,309,968,2,491,,,,,,,,
8,36,1,421,1,520,1,238,142,125,1,0.00360,2,153,-3,867,309,968,2,491,,,,,,,,
8,38,1,420,1,520,1,238,142,2,1,0.00360,2,152,-3,867,309,968,2,491,,,,,,,,
8,40,1,420,1,520,1,238,142,2,1,0.00360,2,152,-3,867,309,968,2,491,,,,,,,,
8,42,1,420,1,520,1,238,142,2,1,0.00360,2,152,-3,867,309,968,2,491,,,,,,,,
8,44,1,420,1,520,1,238,142,2,1,0.00360,2,152,-3,867,309,968,2,491,,,,,,,,
8,46,1,420,1,521,1,238,142,2,1,0.00360,2,152,-3,867,309,968,2,491,,,,,,,,
8,48,1,421,1,520,1,238,142,125,1,0.00360,2,153,-3,867,309,968,2,491,,,,,,,,
8,50,1,421,1,520,1,238,142,125,1,0.00360,2,153,-3,867,309,968,2,491,,,,,,,,
8,52,1,420,1,520,1,238,142,2,1,0.00360,2,152,-3,867,309,968,2,491,,,,,,,,
8,54,1,420,1,521,1,238,142,2,1,0.00360,2,152,-3,867,309,968,2,491,,,,,,,,
8,56,1,421,1,520,1,238,142,125,1,0.00360,2,153,-3,867,309,968,2,491,,,,,,,,
8,58,1,421,1,520,1,238,142,125,1,0.00360,2,153,-3,867,309,968,2,491,,,,,,,,
8,60,1,420,1,520,1,238,142,2,1,0.00360,2,152,-3,867,309,968,2,491,,,,,,,,
8,62,1,420,1,520,1,238,142,2,1,0.00360,2,152,-3,867,309,968,2,491,,,,,,,,
8,64,1,420,1,520,1,237,142,2,1,0.00360,2,152,-3,867,309,918,2,491,,,,,,,,
8,66,1,420,1,520,1,238,142,2,1,0.00360,2,152,-3,867,309,968,2,491,,,,,,,,
8,68,1,420,1,520,1,237,142,2,1,0.00360,2,152,-3,867,309,918,2,491,,,,,,,,
8,70,1,420,1,520,1,237,142,2,1,0.00360,2,152,-3,867,309,918,2,491,,,,,,,,
8,72,1,420,1,520,1,237,142,2,1,0.00360,2,152,-3,867,309,918,2,491,,,,,,,,
8,74,1,420,1,520,1,238,142,2,1,0.00360,2,152,-3,867,309,968,2,491,,,,,,,,
8,76,1,420,1,520,1,238,142,2,1,0.00360,2,152,-3,867,309,968,2,491,,,,,,,,
8,78,1,421,1,520,1,237,142,125,1,0.00360,2,153,-3,867,309,918,2,491,,,,,,,,
8,80,1,420,1,520,1,237,142,2,1,0.00360,2,152,-3,867,309,918,2,491,,,,,,,,
8,82,1,420,1,521,1,237,142,2,1,0.00360,2,152,-3,867,309,918,2,491,,,,,,,,
8,84,1,420,1,520,1,237,142,2,1,0.00360,2,152,-3,867,309,918,2,491,,,,,,,,
8,86,1,420,1,519,1,237,142,2,1,0.00360,2,152,-3,867,309,918,2,491,,,,,,,,
8,88,1,420,1,520,1,237,142,2,1,0.00360,2,152,-3,867,309,918,2,491,,,,,,,,
8,90,1,419,1,520,1,237,141,880,1,0.00360,2,152,-3,867,309,918,2,491,,,,,,,,
8,92,1,420,1,520,1,236,142,2,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
8,94,1,420,1,520,1,237,142,2,1,0.00360,2,152,-3,867,309,918,2,491,,,,,,,,
8,96,1,419,1,520,1,237,141,880,1,0.00360,2,152,-3,867,309,918,2,491,,,,,,,,
8,98,1,420,1,520,1,237,142,2,1,0.00360,2,152,-3,867,309,918,2,491,,,,,,,,
9,0,1,420,1,520,1,236,142,2,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,2,1,420,1,520,1,237,142,2,1,0.00360,2,152,-3,867,309,918,2,491,,,,,,,,
9,4,1,419,1,521,1,237,141,880,1,0.00360,2,152,-3,867,309,918,2,491,,,,,,,,
9,6,1,420,1,520,1,236,142,2,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,8,1,420,1,520,1,236,142,2,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,10,1,419,1,521,1,237,141,880,1,0.00360,2,152,-3,867,309,918,2,491,,,,,,,,
9,12,1,420,1,520,1,236,142,2,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,14,1,420,1,520,1,236,142,2,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,16,1,419,1,520,1,236,141,880,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,18,1,420,1,520,1,236,142,2,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,20,1,419,1,520,1,236,141,880,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,22,1,419,1,520,1,236,141,880,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,24,1,419,1,520,1,236,141,880,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,26,1,420,1,520,1,236,142,2,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,28,1,419,1,520,1,236,141,880,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,30,1,419,1,520,1,236,141,880,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,32,1,420,1,520,1,236,142,2,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,34,1,420,1,520,1,236,142,2,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,36,1,419,1,520,1,236,141,880,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,38,1,419,1,520,1,236,141,880,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,40,1,419,1,520,1,234,141,880,1,0.00360,2,152,-3,867,309,818,2,491,,,,,,,,
9,42,1,419,1,520,1,236,141,880,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,44,1,419,1,520,1,236,141,880,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,46,1,419,1,520,1,234,141,880,1,0.00360,2,152,-3,867,309,818,2,491,,,,,,,,
9,48,1,419,1,519,1,236,141,880,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,50,1,419,1,520,1,236,141,880,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,52,1,419,1,520,1,234,141,880,1,0.00360,2,152,-3,867,309,818,2,491,,,,,,,,
9,54,1,419,1,520,1,234,141,880,1,0.00360,2,152,-3,867,309,818,2,491,,,,,,,,
9,56,1,419,1,520,1,236,141,880,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,58,1,419,1,521,1,234,141,880,1,0.00360,2,152,-3,867,309,818,2,491,,,,,,,,
9,60,1,420,1,520,1,234,142,2,1,0.00360,2,152,-3,867,309,818,2,491,,,,,,,,
9,62,1,419,1,520,1,236,141,880,1,0.00360,2,152,-3,867,309,868,2,491,,,,,,,,
9,64,1,419,1,520,1,234,141,880,1,0.00360,2,152,-3,867,309,818,2,491,,,,,,,,
9,66,1,419,1,520,1,234,141,880,1,0.00360,2,152,-3,867,309,818,2,491,,,,,,,,
9,68,1,419,1,520,1,234,141,880,1,0.00360,2,152,-3,867,309,818,2,491,,,,,,,,
9,70,1,419,1,520,1,234,141,880,1,0.00360,2,152,-3,867,309,818,2,491,,,,,,,,
9,72,1,419,1,520,1,234,141,880,1,0.00360,2,152,-3,867,309,818,2,491,,,,,,,,
9,74,1,419,1,520,1,234,141,880,1,0.00360,2,152,-3,867,309,818,2,491,,,,,,,,
9,76,1,419,1,520,1,234,141,880,1,0.00360,2,152,-3,867,309,818,2,491,,,,,,,,
9,78,1,419,1,520,1,234,141,880,1,0.00360,2,152,-3,867,309,818,2,491,,,,,,,,
9,80,1,419,1,521,1,234,141,880,1,0.00360,2,152,-3,867,309,818,2,491,,,,,,,,
9,82,1,419,1,520,1,234,141,880,1,0.00360,2,152,-3,867,309,818,2,491,,,,,,,,
9,84,1,419,1,520,1,233,141,880,1,0.00360,2,152,-3,867,309,767,2,491,,,,,,,,
9,86,1,418,1,521,1,234,141,758,1,0.00360,2,152,-3,867,309,818,2,491,,,,,,,,
9,88,1,418,1,521,1,234,141,758,1,0.00360,2,152,-3,867,309,818,2,491,,,,,,,,
9,90,1,410,1,542,1,230,141,26,1,0.00360,2,149,-3,865,309,617,2,491,,,,,,,,
9,92,1,350,1,678,1,198,135,43,1,0.00410,2,130,-3,851,308,312,2,489,,,,,,,,
9,94,1,243,1,946,1,111,124,298,1,0.00500,2,94,-3,825,304,748,2,484,,,,,,,,
9,96,1,126,2,291,0,985,112,576,1,0.00610,2,51,-3,794,299,578,2,477,,,,,,,,
9,98,1,0,2,744,0,844,100,0,1,0.00750,2,0,-3,756,293,755,2,468,,,,,,,,
10,0,0,886,3,260,0,714,88,645,1,0.00920,1,948,-3,716,288,434,2,460,,,,,,,,
10,2,0,862,3,408,0,647,86,203,1,0.00970,1,936,-3,706,285,674,2,456,,,,,,,,
10,4,0,872,3,405,0,648,87,179,1,0.00970,1,940,-3,706,285,724,2,456,,,,,,,,
10,6,0,879,3,404,0,658,87,912,1,0.00970,1,944,-3,706,286,125,2,457,,,,,,,,
10,8,0,885,3,404,0,667,88,523,1,0.00970,1,947,-3,706,286,477,2,457,,,,,,,,
10,10,0,890,3,404,0,676,89,11,1,0.00970,1,949,-3,706,286,878,2,458,,,,,,,,
10,12,0,893,3,404,0,683,89,255,1,0.00970,1,951,-3,706,287,129,2,458,,,,,,,,
10,14,0,896,3,404,0,689,89,621,1,0.00970,1,952,-3,706,287,380,2,458,,,,,,,,
10,16,0,899,3,403,0,694,89,866,1,0.00970,1,954,-3,706,287,581,2,459,,,,,,,,
10,18,0,900,3,404,0,700,89,988,1,0.00970,1,954,-3,706,287,832,2,459,,,,,,,,
10,20,0,902,3,404,0,705,90,232,1,0.00970,1,955,-3,706,288,33,2,459,,,,,,,,
10,22,0,904,3,403,0,708,90,354,1,0.00970,1,956,-3,706,288,183,2,460,,,,,,,,
10,24,0,905,3,403,0,712,90,476,1,0.00970,1,957,-3,706,288,334,2,460,,,,,,,,
10,26,0,906,3,404,0,716,90,598,1,0.00970,1,957,-3,706,288,484,2,460,,,,,,,,
10,28,0,907,3,404,0,719,90,720,1,0.00970,1,958,-3,706,288,635,2,460,,,,,,,,
10,30,0,908,3,404,0,722,90,842,1,0.00970,1,958,-3,706,288,735,2,461,,,,,,,,
10,32,0,908,3,404,0,725,90,842,1,0.00970,1,958,-3,706,288,886,2,461,,,,,,,,
10,34,0,910,3,404,0,728,90,965,1,0.00970,1,959,-3,706,288,986,2,461,,,,,,,,
10,36,0,910,3,404,0,730,90,965,1,0.00970,1,959,-3,706,289,87,2,461,,,,,,,,
10,38,0,911,3,404,0,734,91,87,1,0.00970,1,959,-3,706,289,237,2,461,,,,,,,,
10,40,0,911,3,404,0,736,91,87,1,0.00970,1,959,-3,706,289,338,2,461,,,,,,,,
10,42,0,912,3,403,0,739,91,209,1,0.00970,1,960,-3,706,289,438,2,462,,,,,,,,
10,44,0,913,3,404,0,742,91,331,1,0.00970,1,961,-3,706,289,589,2,462,,,,,,,,
10,46,0,913,3,403,0,745,91,331,1,0.00970,1,961,-3,706,289,689,2,462,,,,,,,,
10,48,0,913,3,403,0,748,91,331,1,0.00970,1,961,-3,706,289,840,2,462,,,,,,,,
10,50,0,915,3,403,0,751,91,453,1,0.00970,1,961,-3,706,289,940,2,462,,,,,,,,
10,52,0,915,3,403,0,753,91,453,1,0.00970,1,961,-3,706,290,41,2,462,,,,,,,,
10,54,0,916,3,404,0,757,91,575,1,0.00970,1,962,-3,706,290,191,2,463,,,,,,,,
10,56,0,916,3,404,0,761,91,575,1,0.00970,1,962,-3,706,290,342,2,463,,,,,,,,
10,58,0,917,3,404,0,763,91,697,1,0.00970,1,962,-3,706,290,442,2,463,,,,,,,,
10,60,0,917,3,404,0,767,91,697,1,0.00970,1,962,-3,706,290,593,2,463,,,,,,,,
10,62,0,918,3,404,0,770,91,819,1,0.00970,1,963,-3,706,290,743,2,464,,,,,,,,
10,64,0,918,3,404,0,774,91,819,1,0.00970,1,963,-3,706,290,894,2,464,,,,,,,,
10,66,0,918,3,403,0,777,91,819,1,0.00970,1,963,-3,706,290,994,2,464,,,,,,,,
10,68,0,919,3,404,0,780,91,941,1,0.00970,1,964,-3,706,291,145,2,464,,,,,,,,
10,70,0,919,3,404,0,784,91,941,1,0.00970,1,964,-3,706,291,295,2,464,,,,,,,,
10,72,0,919,3,403,0,788,91,941,1,0.00970,1,964,-3,706,291,446,2,465,,,,,,,,
10,74,0,921,3,403,0,790,92,63,1,0.00970,1,964,-3,706,291,546,2,465,,,,,,,,
10,76,0,921,3,403,0,794,92,63,1,0.00970,1,964,-3,706,291,697,2,465,,,,,,,,
10,78,0,921,3,403,0,797,92,63,1,0.00970,1,964,-3,706,291,848,2,465,,,,,,,,
10,80,0,922,3,404,0,800,92,186,1,0.00970,1,965,-3,706,291,948,2,465,,,,,,,,
10,82,0,923,3,404,0,803,92,308,1,0.00970,1,965,-3,706,292,99,2,466,,,,,,,,
10,84,0,922,3,404,0,806,92,186,1,0.00970,1,965,-3,706,292,199,2,466,,,,,,,,
10,86,0,923,3,405,0,808,92,308,1,0.00970,1,965,-3,706,292,299,2,466,,,,,,,,
10,88,0,923,3,404,0,811,92,308,1,0.00970,1,965,-3,706,292,400,2,466,,,,,,,,
10,90,0,923,3,404,0,813,92,308,1,0.00970,1,965,-3,706,292,500,2,466,,,,,,,,
10,92,0,924,3,405,0,816,92,430,1,0.00970,1,966,-3,706,292,601,2,466,,,,,,,,
10,94,0,924,3,404,0,817,92,430,1,0.00970,1,966,-3,706,292,651,2,466,,,,,,,,
10,96,0,926,3,403,0,818,92,552,1,0.00970,1,966,-3,706,292,701,2,466,,,,,,,,
10,98,0,926,3,403,0,821,92,552,1,0.00970,1,966,-3,706,292,801,2,467,,,,,,,,
11,0,0,926,3,403,0,822,92,552,1,0.00970,1,966,-3,706,292,851,2,467,,,,,,,,
11,2,0,927,3,403,0,823,92,674,1,0.00970,1,967,-3,706,292,902,2,467,,,,,,,,
11,4,0,927,3,404,0,824,92,674,1,0.00970,1,967,-3,706,292,952,2,467,,,,,,,,
11,6,0,927,3,404,0,827,92,674,1,0.00970,1,967,-3,706,293,52,2,467,,,,,,,,
11,8,0,928,3,404,0,827,92,796,1,0.00970,1,968,-3,706,293,52,2,467,,,,,,,,
11,10,0,928,3,404,0,829,92,796,1,0.00970,1,968,-3,706,293,153,2,467,,,,,,,,
11,12,0,928,3,404,0,832,92,796,1,0.00970,1,968,-3,706,293,253,2,467,,,,,,,,
11,14,0,929,3,404,0,833,92,918,1,0.00970,1,968,-3,706,293,303,2,467,,,,,,,,
11,16,0,929,3,404,0,835,92,918,1,0.00970,1,968,-3,706,293,404,2,467,,,,,,,,
11,18,0,929,3,404,0,836,92,918,1,0.00970,1,968,-3,706,293,454,2,468,,,,,,,,
11,20,0,930,3,404,0,839,93,40,1,0.00970,1,969,-3,706,293,554,2,468,,,,,,,,
11,22,0,930,3,402,0,840,93,40,1,0.00970,1,969,-3,706,293,604,2,468,,,,,,,,
11,24,0,930,3,403,0,844,93,40,1,0.00970,1,969,-3,706,293,755,2,468,,,,,,,,
11,26,0,930,3,404,0,846,93,40,1,0.00970,1,969,-3,706,293,855,2,468,,,,,,,,
11,28,0,932,3,404,0,849,93,162,1,0.00970,1,969,-3,706,293,956,2,468,,,,,,,,
11,30,0,932,3,404,0,851,93,162,1,0.00970,1,969,-3,706,294,56,2,468,,,,,,,,
11,32,0,932,3,404,0,855,93,162,1,0.00970,1,969,-3,706,294,207,2,469,,,,,,,,
11,34,0,933,3,404,0,857,93,284,1,0.00970,1,970,-3,706,294,307,2,469,,,,,,,,
11,36,0,933,3,404,0,860,93,284,1,0.00970,1,970,-3,706,294,408,2,469,,,,,,,,
11,38,0,933,3,404,0,863,93,284,1,0.00970,1,970,-3,706,294,558,2,469,,,,,,,,
11,40,0,934,3,404,0,866,93,407,1,0.00970,1,970,-3,706,294,659,2,469,,,,,,,,
11,42,0,934,3,404,0,869,93,407,1,0.00970,1,970,-3,706,294,809,2,470,,,,,,,,
11,44,0,934,3,404,0,872,93,407,1,0.00970,1,970,-3,706,294,909,2,470,,,,,,,,
11,46,0,934,3,403,0,874,93,407,1,0.00970,1,970,-3,706,295,10,2,470,,,,,,,,
11,48,0,935,3,403,0,878,93,529,1,0.00970,1,971,-3,706,295,160,2,470,,,,,,,,
11,50,0,935,3,403,0,879,93,529,1,0.00970,1,971,-3,706,295,211,2,470,,,,,,,,
11,52,0,935,3,404,0,883,93,529,1,0.00970,1,971,-3,706,295,361,2,470,,,,,,,,
11,54,0,935,3,404,0,886,93,529,1,0.00970,1,971,-3,706,295,512,2,471,,,,,,,,
11,56,0,937,3,404,0,889,93,651,1,0.00970,1,972,-3,706,295,612,2,471,,,,,,,,
11,58,0,938,3,404,0,891,93,773,1,0.00970,1,972,-3,706,295,713,2,471,,,,,,,,
11,60,0,938,3,404,0,895,93,773,1,0.00970,1,972,-3,706,295,863,2,471,,,,,,,,
11,62,0,938,3,404,0,897,93,773,1,0.00970,1,972,-3,706,295,964,2,471,,,,,,,,
